0.0799825,-0.257583,-0.419352,2.30148,-1.12473,0.897548,169.155
0.0722929,-0.288113,-0.375326,2.25498,-1.13207,0.913727,169.04
0.0626504,-0.408571,-0.321653,2.20655,-1.15276,0.929385,168.916
0.0525501,-0.397156,-0.267525,2.15285,-1.1547,0.94401,168.857
0.0439894,-0.359457,-0.222583,2.10336,-1.15274,0.95896,168.784
0.0372909,-0.299847,-0.187575,2.05197,-1.14739,0.973353,168.728
0.029012,-0.217682,-0.145558,1.99597,-1.13842,0.986772,168.728
0.0195302,-0.14295,-0.0978149,1.93549,-1.13011,0.999206,168.689
0.0121599,-0.157491,-0.0607706,1.87264,-1.13451,1.01093,168.68
0.0101009,-0.17067,-0.0503322,1.80018,-1.13876,1.02087,168.624
0.00899824,-0.152511,-0.044585,1.71511,-1.13844,1.02851,168.555
0.00907928,-0.100705,-0.04484,1.62089,-1.13308,1.03431,168.552
0.0043243,-0.136431,-0.0213781,1.52594,-1.14027,1.03942,168.578
0,-0.0554735,-0,1.41469,-1.13048,1.04155,168.524
0,-0.0622871,-0,1.30548,-1.13313,1.04329,168.542
0,-0.155586,-0,1.19916,-1.14849,1.04477,168.55
0,-0.120058,-0,1.07879,-1.14537,1.04351,168.482
0,-0.171825,-0,0.963019,-1.15487,1.04214,168.503
0,-0.0763529,-0,0.83476,-1.14299,1.03818,168.478
0,-0.0688436,-0,0.712681,-1.14352,1.03428,168.498
0,-0.0299519,-0,0.587794,-1.13937,1.02914,168.476
0,0.034973,-0,0.461261,-1.13118,1.02291,168.453
0,0.0987826,-0,0.337126,-1.12277,1.01616,168.43
0,0.161416,-0,0.215519,-1.11416,1.00891,168.409
0,0.247232,-0,0.0965821,-1.10177,1.00117,168.413
0,0.247102,-0,-0.0131687,-1.10149,0.993907,168.435
0,0.249282,-0,-0.118247,-1.10081,0.986494,168.441
0,0.279031,-0,-0.219568,-1.09599,0.978813,168.443
0,0.333059,-0,-0.316177,-1.08738,0.971015,168.445
0,0.381449,-0,-0.408052,-1.07925,0.96312,168.446
0,0.345772,-0,-0.489488,-1.08313,0.955984,168.463
0,0.227456,-0,-0.560501,-1.09925,0.949655,168.476
0,0.23381,-0,-0.630842,-1.0976,0.942751,168.452
0,0.266773,-0,-0.695917,-1.09196,0.935949,168.454
0,0.321358,-0,-0.756996,-1.08292,0.929089,168.445
0,0.265645,-0,-0.806001,-1.08973,0.923378,168.457
0,0.345526,-0,-0.855399,-1.07687,0.917046,168.449
0,0.342259,-0,-0.894339,-1.07574,0.91169,168.456
0,0.36741,-0,-0.928107,-1.0704,0.906588,168.463
0,0.39315,-0,-0.954912,-1.06478,0.902034,168.479
0,0.441433,-0,-0.976219,-1.05566,0.897853,168.484
0,0.485297,-0,-0.991139,-1.04686,0.894211,168.494
0,0.546819,-0,-1.00251,-1.03518,0.89073,168.496
0,0.52812,-0,-1.00434,-1.03489,0.888316,168.516
0,0.43054,-0,-0.996908,-1.04619,0.886984,168.534
0,0.443213,-0,-0.992785,-1.04173,0.884944,168.511
0,0.477467,-0,-0.986273,-1.03398,0.883028,168.501
0,0.530964,-0,-0.977051,-1.02317,0.881303,168.492
0,0.579157,-0,-0.964345,-1.0128,0.879906,168.461
0,0.549744,-0,-0.943385,-1.0135,0.879565,168.424
0,0.523867,-0,-0.919805,-1.01377,0.879505,168.299
0,0.521683,-0,-0.895916,-1.01062,0.879411,168.119
-0.00965384,0.539773,0.0455358,-0.872843,-1.00444,0.87913,167.941
-0.00976214,0.482384,0.0455127,-0.842833,-1.0092,0.879807,167.846
-0.00509578,0.52027,0.0236624,-0.818705,-1.00021,0.879606,167.847
-0.00562964,0.483356,0.0259962,-0.787626,-1.00195,0.88039,167.715
-0.00729068,0.37293,0.0332567,-0.749759,-1.01463,0.882182,167.555
0.00202284,0.36703,-0.00908716,-0.720938,-1.01249,0.882701,167.345
0.00106271,0.387422,-0.00466835,-0.692504,-1.00649,0.883183,167.006
-0.000546487,0.425822,0.00233068,-0.665948,-0.997723,0.883417,166.602
-0.0105547,0.367599,0.0434215,-0.632833,-1.00292,0.884641,166.073
-0.0124804,0.237763,0.0495211,-0.594724,-1.0189,0.886666,165.636
-0.00543933,0.238092,0.0211219,-0.568786,-1.01642,0.887007,165.482
-0.0066889,0.141264,0.0251939,-0.535998,-1.0282,0.888404,164.781
-0.00820835,0.171335,0.0300186,-0.515278,-1.02185,0.88812,164.633
-0.00495664,0.1287,0.0176711,-0.489141,-1.02604,0.88867,164.03
-0.000370718,0.172579,0.00127722,-0.473167,-1.01777,0.8878,163.599
0.00475281,0.14419,-0.0157914,-0.451523,-1.01989,0.887787,162.9
0.00790815,0.0447256,-0.0251171,-0.424069,-1.03261,0.888687,162.146
0.0162707,0.0451691,-0.0495293,-0.406891,-1.03119,0.888173,161.482
0.0182668,-0.0258867,-0.0530669,-0.383873,-1.04029,0.888565,160.529
0.0220744,0.0190079,-0.0615969,-0.370042,-1.03277,0.887689,160.039
0.0254023,-0.00790001,-0.0677413,-0.350781,-1.0356,0.887651,158.85
0.0284011,-0.038235,-0.0691307,-0.333922,-1.0391,0.887331,156.482
0.0303747,-0.138765,-0.0674158,-0.311968,-1.0531,0.887822,155.01
0.0329691,-0.152047,-0.0691459,-0.306099,-1.05485,0.886044,154.006
0.0383851,-0.134517,-0.0750686,-0.289357,-1.05219,0.885877,151.83
0.0419406,-0.186854,-0.0758917,-0.267619,-1.05976,0.886515,150.317
0.0496053,-0.30756,-0.0843798,-0.24086,-1.07769,0.887991,148.782
0.0510366,-0.291008,-0.0829003,-0.193968,-1.07615,0.892554,147.982
0.051586,-0.343257,-0.0800367,-0.142207,-1.0847,0.898072,146.412
0.054471,-0.274854,-0.080685,-0.0759793,-1.07587,0.905986,145.541
0.0543319,-0.275665,-0.0768997,-0.00511477,-1.07692,0.914937,143.975
0.0498453,-0.344133,-0.0666808,0.0702381,-1.08798,0.924937,142.468
0.0522242,-0.478729,-0.0661952,0.149906,-1.10916,0.935994,140.99
0.0494862,-0.47377,-0.0602063,0.243152,-1.11061,0.949503,140.174
0.0547067,-0.361915,-0.0648588,0.322883,-1.09643,0.961567,139.533
0.0481172,-0.319406,-0.0550903,0.408351,-1.09194,0.974956,138.198
0.0428657,-0.194063,-0.0469433,0.483773,-1.07513,0.987394,137.002
0.0401182,-0.137052,-0.0422334,0.566098,-1.06776,1.00133,135.941
0.0443269,-0.0668749,-0.0440658,0.645138,-1.05819,1.01531,133.72
0.0338886,-0.0841884,-0.0319097,0.737726,-1.06113,1.03179,132.834
0.0220943,0.000750781,-0.0203775,0.799309,-1.04916,1.04433,132.536
0.02217,0.0205822,-0.0202952,0.870498,-1.04631,1.05873,132.408
0.0240335,0.110978,-0.0218043,0.912799,-1.033,1.06939,132.023
0.0203382,0.136947,-0.018356,0.966883,-1.02868,1.08214,132.112
0.0246636,0.0990356,-0.0222973,1.03238,-1.03358,1.097,132.119
0,0.156829,-0,1.0522,-1.0246,1.10564,131.018
0,0.222483,-0,1.05956,-1.01415,1.11271,130.265
0,0.224181,-0,1.08098,-1.01273,1.12204,130.313
0,0.296935,-0,1.06757,-1.00083,1.12651,129.636
0,0.306238,-0,1.06939,-0.997832,1.1333,129.696
0,0.329731,-0,1.05729,-0.99266,1.13819,129.172
0,0.346528,-0,1.0378,-0.988303,1.14208,128.746
0,0.377446,-0,1.0058,-0.981738,1.14415,128.358
0,0.41991,-0,0.961735,-0.973269,1.14442,127.996
0,0.40102,-0,0.934615,-0.973537,1.14705,128.032
0,0.378543,-0,0.898316,-0.974372,1.1483,127.733
0,0.296141,-0,0.879375,-0.984069,1.15201,127.78
0,0.296828,-0,0.825123,-0.981945,1.15052,127.464
0,0.237612,-0,0.789293,-0.988582,1.15153,127.492
0,0.274547,-0,0.717271,-0.981375,1.14711,127.17
0,0.251599,-0,0.664445,-0.98275,1.14519,127.223
0,0.149002,-0,0.637644,-0.995913,1.14687,127.329
0,0.155139,-0,0.574002,-0.99362,1.14304,127.061
0,0.102105,-0,0.530133,-0.99998,1.14181,127.04
0.0146784,0.130761,-0.0110174,0.460948,-0.994615,1.13665,126.743
0.00938814,0.173431,-0.00698814,0.388237,-0.987049,1.13063,126.582
0.0145375,0.213468,-0.0107614,0.319236,-0.979648,1.12477,126.439
0.0241823,0.194788,-0.0178499,0.271619,-0.980655,1.12169,126.426
0.0634407,0.196799,-0.046627,0.220438,-0.978707,1.11781,126.203
0.0856296,0.21337,-0.062246,0.164434,-0.974601,1.11292,125.825
0.116949,0.223888,-0.0838452,0.110047,-0.971288,1.10795,125.452
0.12469,0.17654,-0.088566,0.0776464,-0.976404,1.10588,125.32
0.137905,0.0721587,-0.0975207,0.0669398,-0.990126,1.10677,125.213
0.151559,0.055944,-0.106774,0.0318972,-0.991437,1.10397,125.117
0.170317,-0.0174199,-0.119403,0.018459,-1.00123,1.10411,124.949
0.191965,0.00402238,-0.133467,-0.0227856,-0.997505,1.10004,124.67
0.214086,0.0160714,-0.146365,-0.057105,-0.995069,1.0967,124.048
0.232593,0.0359575,-0.155559,-0.0913191,-0.991442,1.09314,123.501
0.249921,-0.00117665,-0.164081,-0.103486,-0.996103,1.09257,123.071
0.276631,-0.0427933,-0.177151,-0.109311,-1.00163,1.0928,122.199
0.297238,-0.140352,-0.18487,-0.0941722,-1.0156,1.096,121.561
0.321174,-0.146019,-0.196734,-0.111087,-1.01662,1.09451,121.418
0.345532,-0.228233,-0.207343,-0.100218,-1.02894,1.09694,120.516
0.367678,-0.227709,-0.216422,-0.119126,-1.02958,1.09498,120.448
0.384352,-0.283414,-0.222676,-0.117271,-1.03853,1.09592,119.724
0.410651,-0.33405,-0.230246,-0.11633,-1.04708,1.09667,118.833
0.43152,-0.398409,-0.232021,-0.111108,-1.05796,1.09799,117.699
0.434371,-0.453126,-0.223755,-0.106543,-1.06782,1.09918,116.809
0.461009,-0.560738,-0.229442,-0.0826542,-1.0858,1.10318,116.109
0.442861,-0.666603,-0.212661,-0.0638174,-1.10417,1.10651,115.191
0.474366,-0.845569,-0.218802,-0.0188038,-1.13391,1.11373,114.332
0.474965,-0.917963,-0.214942,-0.00812171,-1.14903,1.1161,114.366
0.476816,-0.981099,-0.211448,-0.00174921,-1.16331,1.11786,113.465
0.488152,-1.03621,-0.207376,-0.00189692,-1.17687,1.11867,112.568
0.49297,-1.13996,-0.20135,0.0164123,-1.19802,1.12215,111.866
0.490622,-1.31456,-0.191438,0.0586668,-1.23025,1.12922,110.765
0.503886,-1.38593,-0.191807,0.0673525,-1.24839,1.13155,110.914
0.508314,-1.50647,-0.190615,0.0936502,-1.27431,1.1365,110.197
0.51619,-1.53482,-0.190048,0.0901885,-1.2875,1.1372,110.227
0.511959,-1.63603,-0.183762,0.1107,-1.31175,1.14139,109.263
0.516323,-1.78563,-0.176954,0.148169,-1.34382,1.14817,108.572
0.516265,-1.83519,-0.173829,0.153717,-1.3622,1.15045,108.645
0.516703,-1.87918,-0.169968,0.157264,-1.38024,1.15247,107.772
0.522357,-1.93231,-0.162777,0.16197,-1.40008,1.15467,106.844
0.512818,-1.97316,-0.152102,0.162608,-1.41863,1.15631,106.197
0.517495,-2.06026,-0.148424,0.180263,-1.4444,1.16045,105.81
0.508703,-2.12579,-0.141383,0.192902,-1.46769,1.16395,105.254
0.489567,-2.25774,-0.1317,0.228783,-1.50131,1.17093,104.86
0.491186,-2.28149,-0.130801,0.230861,-1.51996,1.17314,104.964
0.468617,-2.29139,-0.123546,0.226942,-1.53695,1.17449,104.575
0.483414,-2.34597,-0.124782,0.239787,-1.56081,1.1783,104.372
0.475289,-2.44337,-0.121134,0.269383,-1.59147,1.18464,104.224
0.443007,-2.51651,-0.109893,0.291913,-1.61932,1.19012,103.639
0.407489,-2.63083,-0.0983839,0.330624,-1.65384,1.1981,103.509
0.396969,-2.80905,-0.0943438,0.39241,-1.69858,1.20969,103.229
0.374184,-2.76949,-0.0889814,0.390369,-1.71254,1.21226,103.524
0.364509,-2.75584,-0.0871294,0.398719,-1.73037,1.21638,103.363
0.332144,-2.59672,-0.0806416,0.363618,-1.72705,1.2142,103.931
0.326595,-2.55928,-0.0786893,0.360962,-1.74102,1.21663,103.162
0.275406,-2.58994,-0.0640045,0.381766,-1.76502,1.22253,103.004
0.250269,-2.53227,-0.0570031,0.35189,-1.77642,1.22111,102.658
0.222229,-2.5222,-0.0495498,0.339714,-1.79472,1.22217,102.481
0.198047,-2.43307,-0.0431017,0.23813,-1.80154,1.21006,102.075
0.148684,-2.34313,-0.0309869,0.130281,-1.80796,1.19652,101.47
0.116298,-2.29991,-0.0234091,0.040762,-1.82094,1.18512,101.292
0.0850497,-2.3017,-0.0168981,-0.0304508,-1.84044,1.17594,101.183
0.0571715,-2.27376,-0.0111642,-0.12151,-1.85572,1.16344,100.916
0.0574631,-2.16341,-0.0110577,-0.225951,-1.85887,1.14846,100.869
0.0467531,-2.09878,-0.00900238,-0.311451,-1.86829,1.13567,100.929
0.0517094,-2.07922,-0.00999047,-0.378244,-1.88408,1.12512,100.941
0.0109759,-1.98483,-0.00208125,-0.485118,-1.88886,1.10826,100.533
0,-1.95727,-0,-0.570396,-1.90303,1.09392,100.582
-0.0175228,-1.79739,0.00324775,-0.63156,-1.8977,1.08258,100.419
-0.0175271,-1.68762,0.00322411,-0.674194,-1.89894,1.07354,100.427
-0.0175274,-1.62749,0.00322279,-0.698514,-1.90692,1.06684,100.41
-0.0175383,-1.49041,0.00316281,-0.774618,-1.9033,1.05229,100.035
-0.12127,-1.42221,0.0214523,-0.8299,-1.90907,1.04028,100.028
-0.0303866,-1.2475,0.00535391,-0.845957,-1.89882,1.03361,99.9571
-0.107932,-1.12467,0.0189753,-0.844576,-1.89525,1.02928,99.9852
-0.0411248,-1.05252,0.00725654,-0.826154,-1.89841,1.02733,100.029
-0.0678635,-0.902133,0.0118532,-0.828392,-1.88963,1.02232,99.7864
-0.0615981,-0.802869,0.0106219,-0.814024,-1.88748,1.0196,99.7812
-0.0789261,-0.619308,0.0134406,-0.828015,-1.87233,1.01268,99.5476
-0.0955044,-0.420088,0.0159046,-0.844006,-1.8538,1.00529,99.3621
-0.1181,-0.285962,0.019473,-0.840846,-1.84364,1.00051,99.3639
-0.134373,-0.201518,0.0221488,-0.822042,-1.8399,0.997933,99.356
-0.153318,-0.0841806,0.0249664,-0.805154,-1.8307,0.99507,99.1418
-0.177513,-0.0155208,0.0286347,-0.772865,-1.82784,0.994458,99.1851
-0.188591,0.164367,0.0301101,-0.780191,-1.80807,0.988105,98.9573
-0.200732,0.293639,0.031672,-0.772382,-1.79458,0.983852,98.9755
-0.224627,0.373392,0.0355288,-0.749725,-1.78745,0.981738,99.0003
-0.233608,0.536903,0.0366343,-0.737692,-1.76735,0.978103,98.8247
-0.250988,0.651083,0.0391207,-0.711308,-1.7534,0.976567,98.8938
-0.274056,0.704103,0.0431103,-0.666754,-1.74755,0.977768,98.9855
-0.295104,0.828847,0.0462376,-0.651651,-1.73061,0.974815,98.8241
-0.304045,0.905628,0.0475964,-0.622533,-1.71978,0.973946,98.9701
-0.328688,1.04832,0.0518416,-0.597795,-1.69858,0.972539,98.956
-0.335451,1.14319,0.0533506,-0.559147,-1.68336,0.973261,99.1175
-0.353489,1.31264,0.0567791,-0.491928,-1.65639,0.978344,99.1329
-0.365165,1.43519,0.0595515,-0.411467,-1.63511,0.985691,99.3917
-0.375093,1.5119,0.0630927,-0.318186,-1.6196,0.995321,99.7044
-0.391399,1.68495,0.0671673,-0.191622,-1.58919,1.01032,99.7707
-0.395996,1.8117,0.0686816,-0.053926,-1.56435,1.02762,99.9083
-0.405783,1.89311,0.0713915,0.0944284,-1.54514,1.04723,100.048
-0.414216,2.03458,0.0725838,0.187417,-1.51633,1.05954,99.8301
-0.440179,2.20614,0.0769833,0.263389,-1.482,1.0699,100.01
-0.449605,2.33445,0.0801989,0.351198,-1.45274,1.08249,100.217
-0.45303,2.42002,0.0821903,0.450173,-1.42871,1.09727,100.348
-0.475256,2.54152,0.0848298,0.464023,-1.39855,1.10017,99.8922
-0.475258,2.62192,0.0832959,0.489958,-1.37339,1.10505,99.9898
-0.486512,2.75066,0.0853367,0.490073,-1.34031,1.10638,99.9077
-0.487765,2.82379,0.0858904,0.526905,-1.31432,1.11324,100.066
-0.493121,2.85776,0.0876799,0.575351,-1.29328,1.1221,100.098
-0.510106,2.93032,0.0909165,0.602737,-1.26599,1.12824,100.113
-0.513463,2.96478,0.0917877,0.642122,-1.24351,1.13641,100.157
-0.506305,3.05307,0.0910185,0.663922,-1.21254,1.14233,100.225
-0.530007,3.10542,0.0959732,0.698384,-1.186,1.15034,100.303
-0.522258,3.1703,0.0954701,0.720003,-1.15694,1.15678,100.416
-0.532222,3.1958,0.0986429,0.759969,-1.13295,1.16614,100.584
-0.533687,3.25013,0.0994921,0.758137,-1.10419,1.1697,100.536
-0.526225,3.27089,0.0988792,0.769577,-1.07971,1.17533,100.748
-0.526455,3.30271,0.100524,0.764279,-1.05312,1.17868,100.873
-0.506847,3.2964,0.0982539,0.777725,-1.03159,1.18488,101.069
-0.511191,3.31932,0.0996061,0.75017,-1.00545,1.18524,100.983
-0.491322,3.34877,0.0958797,0.70466,-0.977876,1.18294,101.102
-0.469704,3.34566,0.092775,0.672895,-0.954597,1.18253,101.244
-0.474145,3.31021,0.0949905,0.654777,-0.93575,1.18406,101.413
-0.46613,3.2976,0.094372,0.602865,-0.913413,1.18061,101.478
